epoch,model,aug_type,aug,vcp,loss,val_loss,accuracy,val_accuracy,translation,noise,edge_noise,rotation,swap,dist_1,dist_4,cos_1,cos_4
70,cnn,noise,0.3,0,0.10784971,0.473913938,0.964312494,0.93233335,0.375252008,0.93271172,0.931703627,0.552167356,0.289566547,,,,
71,cnn,noise,0.3,0,0.10149397,0.462288201,0.967645824,0.934499979,0.38642472,0.932375669,0.934307814,0.55829972,0.290322572,,,,
72,cnn,noise,0.3,0,0.115562208,0.487021446,0.962937474,0.936083317,0.373235881,0.930863559,0.936659932,0.55619961,0.285786301,,,,
73,cnn,noise,0.3,0,0.108275831,0.45755592,0.964979172,0.935500026,0.375252008,0.932207644,0.93539989,0.551999331,0.291414648,,,,
74,cnn,noise,0.3,0,0.104958758,0.483127654,0.966208339,0.929833353,0.367691547,0.929351449,0.929351449,0.543514788,0.275621653,,,,
75,cnn,noise,0.3,0,0.111109234,0.497943521,0.964604139,0.928416669,0.368867606,0.92817539,0.928259432,0.546791017,0.283602148,,,,
76,cnn,noise,0.3,0,0.100251578,0.514903128,0.968541682,0.921833336,0.360383064,0.92607528,0.922967076,0.533770144,0.270917326,,,,
77,cnn,noise,0.3,0,0.097717986,0.513120949,0.968916655,0.927999973,0.359627008,0.92666328,0.927167356,0.535282254,0.275285631,,,,
78,cnn,noise,0.3,0,0.101663388,0.459972441,0.967083335,0.9375,0.378528237,0.935063839,0.936995983,0.560315847,0.293598801,,,,
79,cnn,noise,0.3,0,0.099140868,0.505990565,0.968145847,0.928749979,0.373403907,0.929939508,0.928847432,0.545026898,0.273353487,,,,
80,cnn,noise,0.3,0,0.102560066,0.49382776,0.96702081,0.935333312,0.380376339,0.934979856,0.935735881,0.572832644,0.295530915,,,,
81,cnn,noise,0.3,0,0.1001684,0.524536431,0.968500018,0.931500018,0.374159932,0.931871653,0.932123661,0.553343415,0.280577958,,,,
82,cnn,noise,0.3,0,0.101148739,0.572803974,0.967958331,0.911833346,0.355342746,0.914230525,0.911374331,0.513356864,0.261928767,,,,
83,cnn,noise,0.3,0,0.098750591,0.538958311,0.969145834,0.929250002,0.361055106,0.929183483,0.929267466,0.548807144,0.27973789,,,,
84,cnn,noise,0.3,0,0.09970057,0.549159169,0.967083335,0.930083334,0.366935492,0.930443525,0.930695593,0.551327288,0.278477818,,,,
85,cnn,noise,0.3,0,0.095485292,0.507745028,0.969708323,0.929583311,0.371051759,0.93119961,0.929015458,0.543178737,0.287718415,,,,
86,cnn,noise,0.3,0,0.094645143,0.522565722,0.969541669,0.932083309,0.369119614,0.931451619,0.931115568,0.551915348,0.280829966,,,,
87,cnn,noise,0.3,0,0.099975452,0.53781414,0.968645811,0.931333363,0.369791657,0.928763449,0.93178761,0.545530915,0.279569894,,,,
88,cnn,noise,0.3,0,0.102190346,0.509306192,0.96783334,0.928166687,0.379284263,0.928259432,0.929015458,0.540238559,0.278141797,,,,
89,cnn,noise,0.3,0,0.097770751,0.488317758,0.96897918,0.93566668,0.38222447,0.931115568,0.934895813,0.555023551,0.295194894,,,,
90,cnn,noise,0.3,0,0.085740395,0.516160309,0.971833348,0.934249997,0.382308453,0.932207644,0.932543695,0.553427398,0.287298381,,,,
91,cnn,noise,0.3,0,0.086820625,0.497385651,0.972458363,0.933333337,0.37138778,0.932795703,0.93329972,0.554183483,0.288390458,,,,
92,cnn,noise,0.3,0,0.086428978,0.554628074,0.972562492,0.93083334,0.372815847,0.929603517,0.930611551,0.545530915,0.278729826,,,,
93,cnn,noise,0.3,0,0.087456621,0.518876553,0.971729159,0.933333337,0.369371653,0.931367636,0.933215737,0.550151229,0.285534263,,,,
94,cnn,noise,0.3,0,0.089808717,0.521918416,0.971270859,0.934833348,0.381216407,0.93447578,0.934811831,0.555191517,0.283854157,,,,
95,cnn,noise,0.3,0,0.095919736,0.554035008,0.969916642,0.926333308,0.369875669,0.927251339,0.926327288,0.538390458,0.28335014,,,,
96,cnn,noise,0.3,0,0.091935545,0.545340836,0.970166683,0.935166657,0.368363589,0.933635771,0.934811831,0.548639119,0.288222432,,,,
97,cnn,noise,0.3,0,0.089450613,0.542666435,0.972166657,0.938250005,0.361391127,0.934811831,0.937331975,0.558215737,0.29838711,,,,
98,cnn,noise,0.3,0,0.085385405,0.540836513,0.973208308,0.927583337,0.361559153,0.928595424,0.927503347,0.542002678,0.281586021,,,,
99,cnn,noise,0.3,0,0.085032664,0.548195839,0.972520828,0.937416673,0.377520174,0.933635771,0.937079966,0.556451619,0.277721763,,,,
100,cnn,noise,0.3,0,0.087330975,0.537392557,0.97231251,0.935333312,0.372227818,0.935903907,0.935567856,0.558467746,0.285534263,,,,
101,cnn,noise,0.3,0,0.899992108,0.492008179,0.755916655,0.851916671,0.367103487,0.847698271,0.850806475,0.519741237,0.287802428,,,,
102,cnn,noise,0.3,0,0.507748842,0.375923336,0.84087503,0.888083339,0.363995284,0.884492636,0.888356864,0.526797712,0.288894475,,,,
103,cnn,noise,0.3,0,0.371206015,0.292898715,0.879166663,0.915333331,0.372647852,0.913810492,0.913474441,0.542422712,0.28276211,,,,
104,cnn,noise,0.3,0,0.303916007,0.24017182,0.900187492,0.932083309,0.377184153,0.924647152,0.930863559,0.550151229,0.289818555,,,,
105,cnn,noise,0.3,0,0.25786531,0.273654342,0.914499998,0.920333326,0.351814508,0.918766797,0.922547042,0.5234375,0.274109542,,,,
106,cnn,noise,0.3,0,0.221147373,0.204598293,0.92543751,0.943833351,0.369791657,0.944976449,0.944304407,0.5390625,0.285618275,,,,
107,cnn,noise,0.3,0,0.201498806,0.19724445,0.932250023,0.946833313,0.361307114,0.946068525,0.946656585,0.540154576,0.287130386,,,,
108,cnn,noise,0.3,0,0.191349208,0.236742452,0.936437488,0.936249971,0.359038979,0.936575949,0.937583983,0.527973771,0.263944894,,,,
109,cnn,noise,0.3,0,0.168666244,0.201973408,0.942395806,0.949999988,0.364835352,0.944892466,0.949344754,0.551999331,0.28696236,,,,
110,cnn,noise,0.3,0,0.160112545,0.18479158,0.945562482,0.952166677,0.362315178,0.950688839,0.952284932,0.539818525,0.272513449,,,,
111,cnn,noise,0.3,0,0.151011154,0.187339708,0.949625015,0.95691669,0.357778907,0.952956975,0.956905246,0.554603517,0.284190178,,,,
112,cnn,noise,0.3,0,0.146729842,0.206023484,0.950854182,0.949083328,0.362735212,0.948672712,0.948504686,0.536626339,0.282678097,,,,
113,cnn,noise,0.3,0,0.142225161,0.176579461,0.953125,0.95691669,0.375,0.95791328,0.957493305,0.546286941,0.287046373,,,,
114,cnn,noise,0.3,0,0.142084181,0.141882777,0.952979147,0.966583312,0.380964369,0.963121653,0.96664989,0.559643805,0.288978487,,,,
115,cnn,noise,0.3,0,0.124881022,0.196712315,0.958083332,0.955749989,0.362231195,0.954805136,0.956233203,0.544942856,0.290406585,,,,
116,cnn,noise,0.3,0,0.127129287,0.152115718,0.958312511,0.967333317,0.37558803,0.964969754,0.968161941,0.553007364,0.281670034,,,,
117,cnn,noise,0.3,0,0.125675887,0.173348904,0.958333313,0.96266669,0.375840068,0.961105525,0.963625669,0.557543695,0.283686161,,,,
118,cnn,noise,0.3,0,0.120839387,0.188422859,0.960666656,0.959583342,0.366767466,0.957745314,0.959509432,0.545530915,0.286038309,,,,
119,cnn,noise,0.3,0,0.115421079,0.184285894,0.961687505,0.962499976,0.377436161,0.9609375,0.96396172,0.5546875,0.287046373,,,,
120,cnn,noise,0.3,0,0.114825509,0.173841953,0.963,0.96541667,0.368027568,0.964465737,0.964465737,0.555023551,0.293010741,,,,
121,cnn,noise,0.3,0,0.100932583,0.223562106,0.966437519,0.948499978,0.361307114,0.948084652,0.948588729,0.542590737,0.273101479,,,,
122,cnn,noise,0.3,0,0.116387859,0.167519674,0.961729169,0.965333343,0.37079972,0.965053737,0.966061831,0.564516127,0.298303097,,,,
123,cnn,noise,0.3,0,0.104116507,0.172853738,0.966437519,0.967750013,0.371975809,0.965305805,0.967489898,0.554015458,0.288810492,,,,
124,cnn,noise,0.3,0,0.102522627,0.190859571,0.965958357,0.96541667,0.367271513,0.96244961,0.964465737,0.562920034,0.286710352,,,,
125,cnn,noise,0.3,0,0.102400787,0.177608907,0.966208339,0.962249994,0.376764119,0.959005356,0.961861551,0.548303068,0.280829966,,,,
126,cnn,noise,0.3,0,0.103852317,0.171927139,0.965541661,0.965666652,0.369623661,0.963625669,0.965053737,0.553511441,0.281081975,,,,
127,cnn,noise,0.3,0,0.098785453,0.184480861,0.968208313,0.96450001,0.367355525,0.963877678,0.964213729,0.554771483,0.281586021,,,,
128,cnn,noise,0.3,0,0.102257386,0.1841259,0.967499971,0.964416683,0.372815847,0.961357534,0.962953627,0.562836051,0.285282254,,,,
129,cnn,noise,0.3,0,0.093206249,0.199077755,0.968958318,0.95933336,0.356938839,0.958921373,0.959089398,0.545614898,0.276293695,,,,
130,cnn,noise,0.3,0,0.09038505,0.16055809,0.970333338,0.969833314,0.382728487,0.970346093,0.969590068,0.574932814,0.303343415,,,,
131,cnn,noise,0.3,0,0.08929643,0.195957452,0.971958339,0.962249994,0.374159932,0.960601449,0.962197602,0.552083313,0.278057784,,,,
132,cnn,noise,0.3,0,0.091302305,0.186690569,0.971041679,0.965916693,0.365759403,0.965473771,0.96664989,0.558551729,0.288306445,,,,
133,cnn,noise,0.3,0,0.096503705,0.208412006,0.968999982,0.960083306,0.371723801,0.95614922,0.959593415,0.561575949,0.279233873,,,,
134,cnn,noise,0.3,0,0.09283606,0.210652947,0.970187485,0.962750018,0.363407254,0.960349441,0.961861551,0.546286941,0.275033593,,,,
135,cnn,noise,0.3,0,0.088843271,0.191353053,0.971083343,0.966250002,0.374747992,0.963373661,0.965977848,0.566448271,0.286626339,,,,
136,cnn,noise,0.3,0,0.087922581,0.195890978,0.972374976,0.964333355,0.377016127,0.962029576,0.964381695,0.564768136,0.286626339,,,,
137,cnn,noise,0.3,0,0.091044426,0.194275141,0.970749974,0.963666677,0.378864259,0.962785602,0.965053737,0.578208983,0.285954297,,,,
138,cnn,noise,0.3,0,0.081826702,0.191412941,0.973395824,0.969333351,0.377604157,0.963709652,0.968497992,0.571404576,0.292842746,,,,
139,cnn,noise,0.3,0,0.089851774,0.209214777,0.971750021,0.963249981,0.362063169,0.95942539,0.962533593,0.561911941,0.275369614,,,,
140,cnn,noise,0.3,0,0.089195132,0.212646052,0.971437514,0.959583342,0.367607534,0.959089398,0.960433483,0.549815178,0.279065847,,,,
141,cnn,noise,0.3,0,0.082751282,0.214454576,0.974020839,0.959583342,0.361391127,0.957157254,0.958333313,0.548723102,0.267473131,,,,
142,cnn,noise,0.3,0,0.087276816,0.202940777,0.972416639,0.963999987,0.372647852,0.962197602,0.964885771,0.570984542,0.283266127,,,,
143,cnn,noise,0.3,0,0.082690902,0.215203181,0.973604143,0.959666669,0.370379716,0.95942539,0.960349441,0.549227178,0.28066197,,,,
144,cnn,noise,0.3,0,0.080422841,0.21633181,0.974895835,0.96208334,0.363911301,0.959341407,0.961357534,0.556703627,0.281502008,,,,
145,cnn,noise,0.3,0,0.075548232,0.234967813,0.976437509,0.958500028,0.358870953,0.956485212,0.958921373,0.554939508,0.279401869,,,,
146,cnn,noise,0.3,0,0.083621763,0.239139929,0.974062502,0.959416687,0.371471763,0.955729187,0.959341407,0.558131695,0.283266127,,,,
147,cnn,noise,0.3,0,0.083237663,0.200548977,0.974125028,0.965833306,0.376176089,0.961777568,0.964969754,0.57182461,0.289230525,,,,
148,cnn,noise,0.3,0,0.079732366,0.22514537,0.97437501,0.961000025,0.361895174,0.959677398,0.959593415,0.56401211,0.273017466,,,,
149,cnn,noise,0.3,0,0.082264259,0.185532898,0.974604189,0.969166696,0.372143805,0.967657924,0.968245983,0.562752008,0.28696236,,,,
150,cnn,noise,0.3,0,0.076239258,0.245435223,0.975666642,0.958000004,0.355006725,0.956569195,0.957241237,0.547127008,0.268901199,,,,
151,cnn,noise,0.3,0,0.077731997,0.200757772,0.975479186,0.970000029,0.379032254,0.966229856,0.969170034,0.571404576,0.29477486,,,,
152,cnn,noise,0.3,0,0.086903937,0.220730469,0.973999977,0.959166646,0.36567539,0.958165348,0.959677398,0.557795703,0.284106195,,,,
153,cnn,noise,0.3,0,0.068150595,0.201107651,0.978645861,0.967166662,0.378696233,0.963793695,0.96723789,0.568548381,0.292506725,,,,
154,cnn,noise,0.3,0,0.07297606,0.224878281,0.977124989,0.966750026,0.37289986,0.964297712,0.965389788,0.578713059,0.29267472,,,,
155,cnn,noise,0.3,0,0.078476116,0.233989134,0.975374997,0.961000025,0.362735212,0.959845424,0.959005356,0.561407924,0.275789648,,,,
156,cnn,noise,0.3,0,0.07534039,0.247763544,0.976458311,0.961833358,0.366683453,0.960601449,0.960265458,0.562752008,0.284778237,,,,
157,cnn,noise,0.3,0,0.074929148,0.237970665,0.976083338,0.964083314,0.360047042,0.96244961,0.96454972,0.557795703,0.272513449,,,,
158,cnn,noise,0.3,0,0.075562797,0.259036899,0.977395833,0.960083306,0.374159932,0.959173381,0.960433483,0.572496653,0.276797712,,,,
159,cnn,noise,0.3,0,0.070350178,0.267734468,0.977770805,0.958500028,0.362735212,0.957409263,0.958417356,0.548555136,0.270665318,,,,
160,cnn,noise,0.3,0,0.078827403,0.251072109,0.975708306,0.959583342,0.367523521,0.95883739,0.957241237,0.554351449,0.274361551,,,,
161,cnn,noise,0.3,0,0.078368478,0.227483973,0.975770831,0.964250028,0.377520174,0.962533593,0.964633763,0.574932814,0.278981864,,,,
162,cnn,noise,0.3,0,0.073920004,0.266593337,0.976958334,0.955666661,0.352486551,0.952368975,0.954805136,0.538474441,0.267221093,,,,
163,cnn,noise,0.3,0,0.071724378,0.217742428,0.977854192,0.964416683,0.372815847,0.964717746,0.963877678,0.571908593,0.280745953,,,,
164,cnn,noise,0.3,0,0.068550229,0.238821656,0.97897917,0.964416683,0.370463699,0.961441517,0.964045703,0.559055805,0.286122322,,,,
165,cnn,noise,0.3,0,0.079266652,0.24940598,0.975624979,0.962249994,0.374327958,0.95942539,0.961945593,0.566616237,0.285870284,,,,
166,cnn,noise,0.3,0,0.068652362,0.245791644,0.978375018,0.961583316,0.372311831,0.961273551,0.962029576,0.562247992,0.28335014,,,,
167,cnn,noise,0.3,0,0.066466942,0.245984659,0.979875028,0.961916685,0.381552428,0.961777568,0.962113559,0.571740568,0.286626339,,,,
168,cnn,noise,0.3,0,0.069510974,0.24386546,0.978270829,0.962416649,0.378276199,0.960769475,0.962113559,0.570648551,0.287718415,,,,
169,cnn,noise,0.3,0,0.072742574,0.266258597,0.978791654,0.960083306,0.365171373,0.95732528,0.959089398,0.555863559,0.276041657,,,,
170,cnn,noise,0.3,0,0.067691579,0.253375053,0.97966665,0.96358335,0.369959682,0.9609375,0.963121653,0.563508093,0.284610212,,,,
171,cnn,noise,0.3,0,0.071596496,0.277235299,0.978437483,0.954999983,0.36357528,0.952956975,0.954469085,0.548471093,0.274613589,,,,
172,cnn,noise,0.3,0,0.070551515,0.276676565,0.976875007,0.95783335,0.36298722,0.956065178,0.957409263,0.554351449,0.278309822,,,,
173,cnn,noise,0.3,0,0.066693544,0.264934778,0.979541659,0.961416662,0.37441197,0.958165348,0.9609375,0.568464398,0.283434153,,,,
174,cnn,noise,0.3,0,0.070639066,0.27250126,0.978437483,0.957916677,0.371303767,0.956569195,0.95791328,0.569892466,0.286542326,,,,
175,cnn,noise,0.3,0,0.073515512,0.256696284,0.978083313,0.958916664,0.372227818,0.954973102,0.957997322,0.558551729,0.285954297,,,,
176,cnn,noise,0.3,0,0.067491442,0.271676034,0.978229165,0.960416675,0.373235881,0.959089398,0.960013449,0.567036271,0.293346763,,,,
177,cnn,noise,0.3,0,0.062647276,0.273391217,0.981145859,0.958416641,0.370127678,0.95673722,0.958585322,0.5625,0.279233873,,,,
178,cnn,noise,0.3,0,0.064179748,0.28412196,0.980104148,0.957750022,0.368195564,0.954889119,0.956401229,0.559055805,0.280745953,,,,
179,cnn,noise,0.3,0,0.063677788,0.296420485,0.980687499,0.955916643,0.35878697,0.953629017,0.955477178,0.555275559,0.27402553,,,,
180,cnn,noise,0.3,0,0.067546032,0.261989236,0.979812503,0.959500015,0.373823911,0.958921373,0.95942539,0.567792356,0.283518136,,,,
181,cnn,noise,0.3,0,0.069920063,0.274238139,0.97920835,0.957750022,0.372395843,0.956653237,0.956065178,0.568548381,0.284022182,,,,
182,cnn,noise,0.3,0,0.064215653,0.289768666,0.980520844,0.955333352,0.353830636,0.953713059,0.955141127,0.554099441,0.278393805,,,,
183,cnn,noise,0.3,0,0.063717797,0.2998375,0.980687499,0.956083357,0.358114928,0.956401229,0.955729187,0.560903907,0.286458343,,,,
184,cnn,noise,0.3,0,0.062036596,0.262062758,0.981124997,0.962416649,0.380124331,0.961861551,0.962365568,0.567372322,0.293430775,,,,
185,cnn,noise,0.3,0,0.076558471,0.317761391,0.977187514,0.955250025,0.359206975,0.952200949,0.954049051,0.549311161,0.268817216,,,,
186,cnn,noise,0.3,0,0.060700238,0.319025666,0.981249988,0.951666653,0.361559153,0.950184822,0.951528907,0.54267472,0.270833343,,,,
187,cnn,noise,0.3,0,0.067333393,0.289453417,0.980020821,0.955333352,0.363995284,0.95463711,0.955645144,0.561407924,0.275621653,,,,
188,cnn,noise,0.3,0,0.065471433,0.27245757,0.980791688,0.958916664,0.373991936,0.955981195,0.958249331,0.568632364,0.284946233,,,,
189,cnn,noise,0.3,0,0.069576733,0.293238759,0.979979157,0.955916643,0.370295703,0.952536941,0.954469085,0.554855525,0.273941547,,,,
